ID,TARGET
2024-07-05_B0CR4BG4ZW,2.3924348275527287
2024-07-05_B0CR49NR3B,2.3924348275527287
2024-07-05_B0CR49N6MQ,2.3924348275527287
2024-07-05_B0CR49BQRS,2.3924348275527287
2024-07-05_B0CFV6V981,7.94
2024-07-05_B0CR4BGLK5,2.63
2024-07-06_B09KDVXTP4,2.1999945763386215
2024-07-06_B09KDTS4DC,2.1999945763386215
2024-07-06_B09KDTHJ6V,2.1999945763386215
2024-07-06_B09KDR64LT,2.1999945763386215
2024-07-06_B0B69GN5KJ,2.1999945763386215
2024-07-06_B09KDPXYG3,2.1999945763386215
2024-07-06_B09KDNYCYR,2.1999945763386215
2024-07-06_B09KDN7PYR,2.1999945763386215
2024-07-06_B09KDLQ2GW,2.1999945763386215
2024-07-06_B09KDQ2BWY,2.1999945763386215
2024-07-06_B09KDW1YKQ,2.1999945763386215
2024-07-06_B09KTF8ZDQ,2.1999945763386215
2024-07-06_B09KDYY3SB,18.69
2024-07-06_B09KSXP3HN,38.0
2024-07-06_B09KSYL73R,478.41
2024-07-06_B09KT5HMNY,0.87
2024-07-06_B09KTFXX6L,13.47
2024-07-06_B09KTJRHC7,19.86
2024-07-06_B09KTMKDKJ,-9.59
2024-07-06_B09KTMLQ1N,7.53
2024-07-06_B09MR2FY5D,1.73
2024-07-06_B09MR2MLZH,2.1999945763386215
2024-07-06_B09MR36MLJ,2.1999945763386215
2024-07-06_B09KDXJJ6W,2.1999945763386215
2024-07-06_B09MR3RSW8,2.1999945763386215
2024-07-06_B0B31R1ZBV,2.1999945763386215
2024-07-06_B09MR3Y296,2.1999945763386215
2024-07-06_B09X1HV1NL,2.1999945763386215
2024-07-06_B09MR4B13C,5.28
2024-07-06_B09MR4G722,2.24
2024-07-06_B09MR4Z3H8,17.99
2024-07-06_B09MR4Z3H9,4.59
2024-07-06_B09MR56Q9N,2.1999945763386215
2024-07-06_B09MR5Q6HJ,2.1999945763386215
2024-07-06_B09MR5WS3Y,2.1999945763386215
2024-07-06_B09X1DHRLN,2.1999945763386215
2024-07-06_B09X1F1L26,-4.974110096826642
2024-07-06_B09X1F8C23,22.51
2024-07-06_B0B69DD2C7,5.32
2024-07-06_B09X1JTK49,2.1999945763386215
2024-07-06_B0B31SM3ZR,2.1999945763386215
2024-07-06_B0B31T1XMH,2.1999945763386215
2024-07-06_B0B31V3PKG,2.1999945763386215
2024-07-06_B0B31VFJ6Q,13.72
2024-07-06_B0B31VTH56,8.21
2024-07-06_B0B31Y1FDZ,18.52
2024-07-06_B0B699PLXD,5.88
2024-07-06_B0B69B8R3C,2.1999945763386215
2024-07-06_B0B69C4GST,2.1999945763386215
2024-07-06_B09MR3XT5G,4.38
2024-07-06_B09KDZQJ6P,4.655
2024-07-06_B0B69DK8JN,2.1999945763386215
2024-07-06_B0B69SF1BT,2.1999945763386215
2024-07-06_B0BRCXQRC9,2.1999945763386215
2024-07-06_B0BRCXP7VN,2.1999945763386215
2024-07-06_B0BDRQWBK9,2.1999945763386215
2024-07-06_B0BDRTZTGX,2.1999945763386215
2024-07-06_B0BG2PD396,2.1999945763386215
2024-07-06_B0BG2T78CJ,2.1999945763386215
2024-07-06_B0BG2VYWSG,2.1999945763386215
2024-07-06_B0BGDWGRQB,2.1999945763386215
2024-07-06_B0BGDXM13S,2.1999945763386215
2024-07-06_B0BGDXV7FD,2.1999945763386215
2024-07-06_B0BGDZLDX2,2.1999945763386215
2024-07-06_B0BGDX2Z3L,2.1999945763386215
2024-07-06_B0BNKZ9BJR,2.1999945763386215
2024-07-06_B0BNL7TJRT,2.1999945763386215
2024-07-06_B0BRCXDHBX,2.1999945763386215
2024-07-06_B0BRCXCXCV,2.1999945763386215
2024-07-06_B0BRCW79VK,2.1999945763386215
2024-07-06_B0BRCW2B64,2.1999945763386215
2024-07-06_B0BRCXJRX6,2.1999945763386215
2024-07-06_B0BNL5BKMK,2.1999945763386215
2024-07-06_B0BNL4Y2J9,2.1999945763386215
2024-07-06_B0BNL3J36Z,2.1999945763386215
2024-07-06_B0BNKZCWFL,2.1999945763386215
2024-07-06_B0B69FBGN1,2.1999945763386215
2024-07-06_B0BNKZ88Z5,2.1999945763386215
2024-07-06_B0BRCXQMS5,15.75
2024-07-06_B0BNKYZD2Z,5.58
2024-07-06_B0BRCXSTKW,2.1999945763386215
2024-07-06_B0BSLWJKSX,2.1999945763386215
2024-07-06_B0BRCY8QMH,2.1999945763386215
2024-07-06_B0BRCYJ33N,10.206666666666667
2024-07-06_B0BRCYJ4SR,1.46
2024-07-06_B0BRCYK4JK,8.1
2024-07-06_B0BRCYQNSW,39.88
2024-07-06_B0BRCYV77T,11.15
2024-07-06_B0BRDCBGFD,3.41
2024-07-06_B0BRDCJWJC,2.1999945763386215
2024-07-06_B0BSLTV9FL,2.1999945763386215
2024-07-06_B0C9JLKFPZ,2.1999945763386215
2024-07-06_B0CFV6V981,0.8172713840154074
2024-07-06_B0BRCXXBG2,2.1481899614150373
2024-07-06_B0CR49N6MQ,2.1999945763386215
2024-07-06_B0CR49NR3B,2.1999945763386215
2024-07-06_B0CR4BG4ZW,2.1999945763386215
2024-07-06_B0CR4BGLK5,2.1999945763386215
2024-07-06_B0CR4BK4FW,2.1999945763386215
2024-07-06_B0CR4C5WXS,2.1999945763386215
2024-07-06_B0CR4C98FS,2.1999945763386215
2024-07-06_B0CY5KFQBD,2.1999945763386215
2024-07-06_B0CY5LR4VX,2.1999945763386215
2024-07-06_B0CY5QQ49F,2.1999945763386215
2024-07-06_B0CR49BQRS,2.1999945763386215
2024-07-07_B09MR36MLJ,2.300891214645939
2024-07-07_B09KDVXTP4,2.300891214645939
2024-07-07_B09KDTS4DC,2.300891214645939
2024-07-07_B09KDTHJ6V,2.300891214645939
2024-07-07_B09KDR64LT,2.300891214645939
2024-07-07_B0B69GN5KJ,2.300891214645939
2024-07-07_B09KDPXYG3,2.300891214645939
2024-07-07_B09KDNYCYR,2.300891214645939
2024-07-07_B09KDN7PYR,2.300891214645939
2024-07-07_B09KDW1YKQ,2.300891214645939
2024-07-07_B09KDQ2BWY,2.300891214645939
2024-07-07_B09KDXJJ6W,2.300891214645939
2024-07-07_B09KT5HMNY,2.300891214645939
2024-07-07_B09KDZQJ6P,2.300891214645939
2024-07-07_B09KSXP3HN,19.84
2024-07-07_B09KSYL73R,24.25
2024-07-07_B09MR2MLZH,0.15
2024-07-07_B09KTF8ZDQ,2.300891214645939
2024-07-07_B09KTFXX6L,14.22
2024-07-07_B09KTJRHC7,63.8
2024-07-07_B09KTMKDKJ,80.69
2024-07-07_B09KTMLQ1N,17.97
2024-07-07_B09MR2FY5D,39.68
2024-07-07_B09KDYY3SB,30.89
2024-07-07_B09MR3RSW8,2.6133333333333337
2024-07-07_B09MR4B13C,11.68
2024-07-07_B09MR3Y296,1.69
2024-07-07_B09X1JTK49,2.300891214645939
2024-07-07_B09MR4G722,2.300891214645939
2024-07-07_B09MR4Z3H8,2.300891214645939
2024-07-07_B09MR4Z3H9,2.300891214645939
2024-07-07_B09MR56Q9N,2.300891214645939
2024-07-07_B09MR5Q6HJ,2.300891214645939
2024-07-07_B09MR5WS3Y,2.300891214645939
2024-07-07_B09X1DHRLN,2.300891214645939
2024-07-07_B09X1F1L26,10.71
2024-07-07_B09X1F8C23,28.2
2024-07-07_B09X1HV1NL,2.56
2024-07-07_B0B31VTH56,2.300891214645939
2024-07-07_B0B31R1ZBV,2.300891214645939
2024-07-07_B0B31SM3ZR,2.300891214645939
2024-07-07_B0B31T1XMH,2.300891214645939
2024-07-07_B0B31V3PKG,2.300891214645939
2024-07-07_B09MR3XT5G,13.4
2024-07-07_B0B31Y1FDZ,49.34
2024-07-07_B0B699PLXD,1.85
2024-07-07_B0B69B8R3C,2.300891214645939
2024-07-07_B0B69C4GST,2.300891214645939
2024-07-07_B0B69DD2C7,2.300891214645939
2024-07-07_B0B69DK8JN,2.300891214645939
2024-07-07_B09KDLQ2GW,2.300891214645939
2024-07-07_B0B69FBGN1,2.300891214645939
2024-07-07_B0BRCYV77T,7.44
2024-07-07_B0B69SF1BT,1.0
2024-07-07_B0BDRTZTGX,2.300891214645939
2024-07-07_B0BG2PD396,2.300891214645939
2024-07-07_B0BG2T78CJ,2.300891214645939
2024-07-07_B0BG2VYWSG,2.300891214645939
2024-07-07_B0BGDWGRQB,2.300891214645939
2024-07-07_B0BGDX2Z3L,2.300891214645939
2024-07-07_B0BDRQWBK9,2.300891214645939
2024-07-07_B0BGDXV7FD,2.300891214645939
2024-07-07_B0BGDZLDX2,2.300891214645939
2024-07-07_B0BNKYZD2Z,2.300891214645939
2024-07-07_B0BGDXM13S,2.300891214645939
2024-07-07_B0BNKZ9BJR,2.300891214645939
2024-07-07_B0BRCW2B64,2.300891214645939
2024-07-07_B0BNKZCWFL,2.300891214645939
2024-07-07_B0BRCXDHBX,2.300891214645939
2024-07-07_B0BRCXCXCV,2.300891214645939
2024-07-07_B0BRCW79VK,2.300891214645939
2024-07-07_B0BRCXJRX6,4.77
2024-07-07_B0BNL7TJRT,3.29
2024-07-07_B0BNL5BKMK,2.300891214645939
2024-07-07_B0BNL4Y2J9,2.300891214645939
2024-07-07_B0BNL3J36Z,2.300891214645939
2024-07-07_B0B31VFJ6Q,3.9486666666666665
2024-07-07_B0BNKZ88Z5,4.14
2024-07-07_B0BRCXQMS5,16.69
2024-07-07_B0BRCXP7VN,2.56
2024-07-07_B0BRCXSTKW,2.300891214645939
2024-07-07_B0BRCXQRC9,9.98
2024-07-07_B0BRCXXBG2,0.65
2024-07-07_B0BRCY8QMH,2.300891214645939
2024-07-07_B0BRCYJ33N,4.67
2024-07-07_B0BRCYJ4SR,1.37
2024-07-07_B0BRCYK4JK,2.300891214645939
2024-07-07_B0CY5QQ49F,2.300891214645939
2024-07-07_B0BRDCBGFD,2.300891214645939
2024-07-07_B0BRDCJWJC,2.300891214645939
2024-07-07_B0BSLTV9FL,2.300891214645939
2024-07-07_B0BSLWJKSX,2.300891214645939
2024-07-07_B0BRCYQNSW,18.19
2024-07-07_B0CFV6V981,119.44
2024-07-07_B0CR49BQRS,1.335
2024-07-07_B0CR49N6MQ,2.300891214645939
2024-07-07_B0CR49NR3B,2.300891214645939
2024-07-07_B0CR4BG4ZW,2.300891214645939
2024-07-07_B0CR4BGLK5,2.300891214645939
2024-07-07_B0CR4BK4FW,2.300891214645939
2024-07-07_B0CR4C5WXS,2.300891214645939
2024-07-07_B0CR4C98FS,2.300891214645939
2024-07-07_B0CY5KFQBD,2.300891214645939
2024-07-07_B0C9JLKFPZ,2.300891214645939
2024-07-07_B0CY5LR4VX,11.07
2024-07-08_B09KDTHJ6V,1.24
2024-07-08_B09KDR64LT,2.0368734870848053
2024-07-08_B09KDQ2BWY,2.0368734870848053
2024-07-08_B09KDPXYG3,2.0368734870848053
2024-07-08_B09MR36MLJ,2.0368734870848053
2024-07-08_B09KDN7PYR,2.0368734870848053
2024-07-08_B0B69SF1BT,2.0368734870848053
2024-07-08_B09KDLQ2GW,2.0368734870848053
2024-07-08_B09KDNYCYR,2.0368734870848053
2024-07-08_B09KDTS4DC,2.0368734870848053
2024-07-08_B09KTMLQ1N,7.98
2024-07-08_B09KDW1YKQ,1.63
2024-07-08_B09KDXJJ6W,2.0368734870848053
2024-07-08_B09KDYY3SB,12.58
2024-07-08_B09KDZQJ6P,2.47
2024-07-08_B09KSYL73R,5.02
2024-07-08_B09KT5HMNY,3.61
2024-07-08_B09KTF8ZDQ,2.0368734870848053
2024-07-08_B09KTFXX6L,4.9
2024-07-08_B09KTJRHC7,45.2
2024-07-08_B09MR3RSW8,4.08
2024-07-08_B09KDVXTP4,2.0368734870848053
2024-07-08_B09KTMKDKJ,1.45
2024-07-08_B09X1HV1NL,7.3
2024-07-08_B0B69FBGN1,2.0368734870848053
2024-07-08_B09MR2FY5D,31.38
2024-07-08_B09MR56Q9N,3.813333333333334
2024-07-08_B09X1DHRLN,2.0368734870848053
2024-07-08_B09MR5WS3Y,2.0368734870848053
2024-07-08_B09MR5Q6HJ,2.0368734870848053
2024-07-08_B09MR4G722,2.0368734870848053
2024-07-08_B09MR4Z3H9,2.0368734870848053
2024-07-08_B09MR4Z3H8,4.79
2024-07-08_B09X1F8C23,344.42
2024-07-08_B09MR4B13C,41.7
2024-07-08_B09MR3Y296,85.82
2024-07-08_B09X1F1L26,2.0368734870848053
2024-07-08_B09X1JTK49,2.0368734870848053
2024-07-08_B0B31R1ZBV,2.0368734870848053
2024-07-08_B09MR3XT5G,11.87
2024-07-08_B0B31V3PKG,1.1075
2024-07-08_B0B31VFJ6Q,17.5
2024-07-08_B0B31Y1FDZ,1.55
2024-07-08_B0B699PLXD,2.0368734870848053
2024-07-08_B0B69C4GST,2.0368734870848053
2024-07-08_B0B69DD2C7,2.0368734870848053
2024-07-08_B0B69DK8JN,2.0368734870848053
2024-07-08_B0B31T1XMH,2.0368734870848053
2024-07-08_B09KSXP3HN,47.97
2024-07-08_B0BDRQWBK9,4.35
2024-07-08_B0BGDZLDX2,2.0368734870848053
2024-07-08_B0BNKZ9BJR,2.0368734870848053
2024-07-08_B0BRCXP7VN,2.0368734870848053
2024-07-08_B0BG2Z8CY4,2.0368734870848053
2024-07-08_B0BGDWGRQB,2.0368734870848053
2024-07-08_B0BGDX2Z3L,2.0368734870848053
2024-07-08_B0BGDXM13S,2.0368734870848053
2024-07-08_B0BGDXV7FD,2.0368734870848053
2024-07-08_B0BNKYZD2Z,2.0368734870848053
2024-07-08_B0BNKZ88Z5,2.0368734870848053
2024-07-08_B0BDRTZTGX,2.0368734870848053
2024-07-08_B0BNL13PNY,2.0368734870848053
2024-07-08_B0BRCW2B64,2.0368734870848053
2024-07-08_B0BRCXDHBX,2.0368734870848053
2024-07-08_B0BRCXCXCV,2.0368734870848053
2024-07-08_B0BRCW79VK,2.0368734870848053
2024-07-08_B0BRCXJRX6,-14.21
2024-07-08_B0BNL5BKMK,2.1755263157894738
2024-07-08_B0BNL4Y2J9,2.0368734870848053
2024-07-08_B0BNL4CB4X,2.0368734870848053
2024-07-08_B0B69GN5KJ,2.0368734870848053
2024-07-08_B0BNL3J36Z,2.0368734870848053
2024-07-08_B0BRCXQMS5,6.69
2024-07-08_B0CFV6V981,4.72
2024-07-08_B0BG2PD396,2.0368734870848053
2024-07-08_B0BDRS6R5Z,2.0368734870848053
2024-07-08_B0CR49BQRS,2.0368734870848053
2024-07-08_B0BRCXXBG2,2.0368734870848053
2024-07-08_B0BRCY8QMH,2.0368734870848053
2024-07-08_B0BRCYJ33N,20.57
2024-07-08_B0BRCYJ4SR,5.26
2024-07-08_B0BRCYK4JK,19.42
2024-07-08_B0BRCYQNSW,862.73
2024-07-08_B0BRCYV77T,33.51
2024-07-08_B0BRCXSTKW,1.05
2024-07-08_B0BRDCJWJC,2.0368734870848053
2024-07-08_B0C9JLKFPZ,16.88
2024-07-08_B0CR49N6MQ,3.66
2024-07-08_B0BRDCBGFD,2.0368734870848053
2024-07-08_B0CR49NR3B,2.0368734870848053
2024-07-08_B0CY5QQ49F,2.0368734870848053
2024-07-08_B0BRCXQRC9,5.52
2024-07-08_B0CY5KFQBD,19.76
2024-07-08_B0CR4C98FS,1.39
2024-07-08_B0CY5LR4VX,12.56
2024-07-08_B0CR4BK4FW,0.27
2024-07-08_B0CR4BGLK5,2.0368734870848053
2024-07-08_B0CR4BG4ZW,12.924333333333333
2024-07-08_B0CR4C5WXS,1.77
2024-07-09_B09KDTS4DC,3.306159330998204
2024-07-09_B0BDRS6R5Z,3.306159330998204
2024-07-09_B09KDLQ2GW,3.306159330998204
2024-07-09_B09KDN7PYR,3.306159330998204
2024-07-09_B09KDNYCYR,3.306159330998204
2024-07-09_B09KDQ2BWY,3.306159330998204
2024-07-09_B09KDR64LT,3.306159330998204
2024-07-09_B09KDXJJ6W,3.306159330998204
2024-07-09_B09KDTHJ6V,3.306159330998204
2024-07-09_B09KDVXTP4,3.306159330998204
2024-07-09_B09MR2FY5D,3.306159330998204
2024-07-09_B09KDYY3SB,3.306159330998204
2024-07-09_B09MR36MLJ,3.306159330998204
2024-07-09_B09KSXP3HN,16.83
2024-07-09_B09KT5HMNY,3.837333333333333
2024-07-09_B09KTF8ZDQ,3.306159330998204
2024-07-09_B09KTFXX6L,5.52
2024-07-09_B09KTJRHC7,20.16
2024-07-09_B09KTMKDKJ,161.7
2024-07-09_B09KTMLQ1N,28.84
2024-07-09_B09MR3RSW8,6.66
2024-07-09_B09KDW1YKQ,3.306159330998204
2024-07-09_B09KDZQJ6P,3.306159330998204
2024-07-09_B09X1JTK49,3.306159330998204
2024-07-09_B09MR3XT5G,7.4
2024-07-09_B09MR4G722,1.09
2024-07-09_B09MR4Z3H8,3.306159330998204
2024-07-09_B09MR4Z3H9,3.306159330998204
2024-07-09_B09MR56Q9N,3.306159330998204
2024-07-09_B09MR5WS3Y,3.306159330998204
2024-07-09_B09X1DHRLN,3.306159330998204
2024-07-09_B09X1F1L26,3.306159330998204
2024-07-09_B09X1F8C23,-6.425362881830865
2024-07-09_B09X1HV1NL,2.4116094415898313
2024-07-09_B09MR4B13C,-3.9208609738987383
2024-07-09_B0B31VFJ6Q,22.028333333333336
2024-07-09_B0B31R1ZBV,0.99
2024-07-09_B0B31SM3ZR,3.306159330998204
2024-07-09_B0B31T1XMH,3.306159330998204
2024-07-09_B0B31V3PKG,3.306159330998204
2024-07-09_B0B31Y1FDZ,-6.896641340674998
2024-07-09_B0B699PLXD,2.4116094415898313
2024-07-09_B0B69C4GST,3.306159330998204
2024-07-09_B0B69DD2C7,3.306159330998204
2024-07-09_B0B69DK8JN,3.306159330998204
2024-07-09_B0B69N4B1S,3.306159330998204
2024-07-09_B09MR3Y296,3.306159330998204
2024-07-09_B09MR2MLZH,3.306159330998204
2024-07-09_B09KSYL73R,3.306159330998204
2024-07-09_B0BNKYZD2Z,3.306159330998204
2024-07-09_B0BNL13PNY,3.306159330998204
2024-07-09_B0BRCXP7VN,3.306159330998204
2024-07-09_B0BG2T78CJ,3.306159330998204
2024-07-09_B0BGDWGRQB,3.306159330998204
2024-07-09_B0BGDX2Z3L,3.306159330998204
2024-07-09_B0BGDXM13S,3.306159330998204
2024-07-09_B0BGDXV7FD,3.306159330998204
2024-07-09_B0BGDZLDX2,3.306159330998204
2024-07-09_B0BNKZ88Z5,3.306159330998204
2024-07-09_B0BNKZ9BJR,3.306159330998204
2024-07-09_B0BRCXQMS5,3.306159330998204
2024-07-09_B0BG2PD396,3.306159330998204
2024-07-09_B0BNL3RDG4,3.306159330998204
2024-07-09_B0BRCXJRX6,3.306159330998204
2024-07-09_B0BNL4Y2J9,3.306159330998204
2024-07-09_B0BNL5BKMK,3.306159330998204
2024-07-09_B0BRCW2B64,3.306159330998204
2024-07-09_B0BRCW79VK,3.306159330998204
2024-07-09_B0BRCXCXCV,3.306159330998204
2024-07-09_B0BRCXDHBX,3.306159330998204
2024-07-09_B0BNL3J36Z,3.306159330998204
2024-07-09_B0BDRQWBK9,3.306159330998204
2024-07-09_B0BNL1CG6X,3.306159330998204
2024-07-09_B0CY5QQ49F,3.306159330998204
2024-07-09_B0BNKZBJX2,3.306159330998204
2024-07-09_B0CY5LR4VX,10.51
2024-07-09_B0BRCXSTKW,0.47
2024-07-09_B0BDRTZTGX,3.306159330998204
2024-07-09_B0BRCXQRC9,3.306159330998204
2024-07-09_B0BRCXXBG2,3.306159330998204
2024-07-09_B0BRCY8QMH,3.306159330998204
2024-07-09_B0BRCYJ33N,3.306159330998204
2024-07-09_B0BRCYJ4SR,3.306159330998204
2024-07-09_B0BRCYQNSW,3.306159330998204
2024-07-09_B0BRCYV77T,3.306159330998204
2024-07-09_B0BRDCBGFD,3.306159330998204
2024-07-09_B0BRDCJWJC,3.306159330998204
2024-07-09_B0BRCYK4JK,3.306159330998204
2024-07-09_B0CY5KFQBD,17.69
2024-07-09_B0CFV6V981,2.08
2024-07-09_B0CR49BQRS,3.306159330998204
2024-07-09_B0CR49N6MQ,14.12
2024-07-09_B0CR49NR3B,8.03
2024-07-09_B0CR4BG4ZW,3.306159330998204
2024-07-09_B0CR4BGLK5,3.306159330998204
2024-07-09_B0CR4BK4FW,3.306159330998204
2024-07-09_B0CR4C5WXS,3.306159330998204
2024-07-09_B0CR4C98FS,3.306159330998204
2024-07-09_B0C9JLKFPZ,3.306159330998204
2024-07-10_B09KDTS4DC,3.577970398042285
2024-07-10_B09KDTHJ6V,3.577970398042285
2024-07-10_B09KDR64LT,3.577970398042285
2024-07-10_B09KDQ2BWY,3.577970398042285
2024-07-10_B09KDPXYG3,3.577970398042285
2024-07-10_B09MR3Y296,3.577970398042285
2024-07-10_B09KDN7PYR,3.577970398042285
2024-07-10_B0BDRQWBK9,3.577970398042285
2024-07-10_B09MR3XT5G,31.27
2024-07-10_B09KDVXTP4,2.0
2024-07-10_B09KDNYCYR,3.577970398042285
2024-07-10_B09KDW1YKQ,3.577970398042285
2024-07-10_B09MR2FY5D,17.33
2024-07-10_B09KDYY3SB,0.21333333333333335
2024-07-10_B09KDZQJ6P,3.577970398042285
2024-07-10_B09KSXP3HN,20.32
2024-07-10_B09KSYL73R,24.54
2024-07-10_B09KT5HMNY,1.49
2024-07-10_B09KTF8ZDQ,3.577970398042285
2024-07-10_B09KTFXX6L,174.44
2024-07-10_B09KTJRHC7,20.26
2024-07-10_B09KTMKDKJ,25.776666666666664
2024-07-10_B09KTMLQ1N,7.169
2024-07-10_B09KDLQ2GW,0.85
2024-07-10_B09KDXJJ6W,3.577970398042285
2024-07-10_B09MR4G722,3.577970398042285
2024-07-10_B09X1HV1NL,3.577970398042285
2024-07-10_B0B69GN5KJ,3.577970398042285
2024-07-10_B09X1F1L26,3.577970398042285
2024-07-10_B0B31R1ZBV,3.577970398042285
2024-07-10_B09X1JTK49,3.577970398042285
2024-07-10_B09MR36MLJ,3.577970398042285
2024-07-10_B09X1FWK8Z,3.577970398042285
2024-07-10_B09X1F8C23,11.13
2024-07-10_B09MR5WS3Y,4.8
2024-07-10_B09X1DHRLN,3.577970398042285
2024-07-10_B09MR56Q9N,3.577970398042285
2024-07-10_B09MR4Z3H9,3.577970398042285
2024-07-10_B09MR4Z3H8,3.577970398042285
2024-07-10_B0B31T1XMH,3.577970398042285
2024-07-10_B0B31SM3ZR,3.577970398042285
2024-07-10_B0B69N4B1S,3.577970398042285
2024-07-10_B0B31V3PKG,3.577970398042285
2024-07-10_B0B31VFJ6Q,6.79
2024-07-10_B0B31VTH56,0.87
2024-07-10_B0B31Y1FDZ,5.473333333333333
2024-07-10_B0B699PLXD,0.32
2024-07-10_B0B69B8R3C,3.577970398042285
2024-07-10_B0B69C4GST,3.577970398042285
2024-07-10_B0B69DD2C7,3.577970398042285
2024-07-10_B0B69DK8JN,3.577970398042285
2024-07-10_B0B69FBGN1,3.577970398042285
2024-07-10_B0B69G3YRM,3.577970398042285
2024-07-10_B09MR4B13C,9.15
2024-07-10_B09MR3RSW8,3.21
2024-07-10_B09MR2MLZH,3.577970398042285
2024-07-10_B0BG2T78CJ,3.577970398042285
2024-07-10_B0BNKZCWFL,3.577970398042285
2024-07-10_B0BRCXJRX6,3.577970398042285
2024-07-10_B0BGDWGRQB,3.577970398042285
2024-07-10_B0BGDX2Z3L,3.577970398042285
2024-07-10_B0BGDXM13S,3.577970398042285
2024-07-10_B0BGDXV7FD,3.577970398042285
2024-07-10_B0BGDZLDX2,3.577970398042285
2024-07-10_B0BNKYPVM6,3.577970398042285
2024-07-10_B0BNKYZD2Z,3.577970398042285
2024-07-10_B0BNKZ88Z5,3.577970398042285
2024-07-10_B0BNKZ9BJR,3.577970398042285
2024-07-10_B0BNKZBJX2,3.577970398042285
2024-07-10_B0BG2Z8CY4,3.577970398042285
2024-07-10_B0BNL11QD8,3.577970398042285
2024-07-10_B0BNL5BKMK,3.577970398042285
2024-07-10_B0BNL1CG6X,3.577970398042285
2024-07-10_B0BRCXCXCV,3.577970398042285
2024-07-10_B0BRCW79VK,3.577970398042285
2024-07-10_B0BRCW2B64,3.577970398042285
2024-07-10_B0BRCXDHBX,3.577970398042285
2024-07-10_B0BNL4Y2J9,3.577970398042285
2024-07-10_B0BNL4S6MB,3.577970398042285
2024-07-10_B0BNL4CB4X,3.577970398042285
2024-07-10_B0BNL3RDG4,3.577970398042285
2024-07-10_B0B69SF1BT,3.577970398042285
2024-07-10_B0BRCXP7VN,3.577970398042285
2024-07-10_B0CR4C98FS,3.577970398042285
2024-07-10_B0BNL3J36Z,3.577970398042285
2024-07-10_B0CY5QQ49F,3.577970398042285
2024-07-10_B0BRCXQRC9,3.577970398042285
2024-07-10_B0BRCXQMS5,28.47
2024-07-10_B0BRCXSTKW,2.37
2024-07-10_B0BRCXXBG2,3.577970398042285
2024-07-10_B0BRCY8QMH,3.577970398042285
2024-07-10_B0BRCYJ33N,28.36
2024-07-10_B0BRCYJ4SR,1.13
2024-07-10_B0BRCYK4JK,7.66
2024-07-10_B0BRCYQNSW,14.88
2024-07-10_B0BRCYV77T,2.03
2024-07-10_B0BRDCBGFD,3.577970398042285
2024-07-10_B0BRDCJWJC,3.577970398042285
2024-07-10_B0BSLWJKSX,3.577970398042285
2024-07-10_B0BDRTZTGX,3.577970398042285
2024-07-10_B0CFV6V981,15.463333333333333
2024-07-10_B0C9JLKFPZ,0.51
2024-07-10_B0CY5LR4VX,10.29
2024-07-10_B0CY5KFQBD,0.47
2024-07-10_B0BG2PD396,3.577970398042285
2024-07-10_B0CR4BK4FW,3.577970398042285
2024-07-10_B0CR4C5WXS,3.577970398042285
2024-07-10_B0CR4BG4ZW,3.577970398042285
2024-07-10_B0CR49NR3B,3.577970398042285
2024-07-10_B0CR49N6MQ,3.577970398042285
2024-07-10_B0CR49BQRS,3.577970398042285
2024-07-10_B0CQVLFPBQ,3.577970398042285
2024-07-10_B0CR4BGLK5,30.3
2024-07-11_B09KDTHJ6V,2.82
2024-07-11_B09KDVXTP4,2.0894285382199578
2024-07-11_B09KDTS4DC,2.0894285382199578
2024-07-11_B09KDR64LT,2.0894285382199578
2024-07-11_B09MR3XT5G,10.69
2024-07-11_B09KDNYCYR,2.85
2024-07-11_B09KDN7PYR,2.0894285382199578
2024-07-11_B09KDLQ2GW,2.0894285382199578
2024-07-11_B0BDRQWBK9,2.0894285382199578
2024-07-11_B09KDPXYG3,2.0894285382199578
2024-07-11_B09KDW1YKQ,2.0894285382199578
2024-07-11_B09KT5HMNY,2.0894285382199578
2024-07-11_B09KDYY3SB,10.755
2024-07-11_B09KDZQJ6P,0.41
2024-07-11_B09KSXP3HN,35.53
2024-07-11_B09KSYL73R,107.31
2024-07-11_B09KTF8ZDQ,1.25
2024-07-11_B09KTFXX6L,2.0894285382199578
2024-07-11_B09KTJRHC7,2.0894285382199578
2024-07-11_B09KTMKDKJ,2.0894285382199578
2024-07-11_B09KTMLQ1N,11.78
2024-07-11_B09MR2FY5D,2.22
2024-07-11_B09MR2MLZH,2.0894285382199578
2024-07-11_B09MR3Y296,2.0894285382199578
2024-07-11_B09KDXJJ6W,2.0894285382199578
2024-07-11_B09KDQ2BWY,2.0894285382199578
2024-07-11_B0B31V3PKG,2.0894285382199578
2024-07-11_B09MR36MLJ,2.0894285382199578
2024-07-11_B09X1F1L26,-2.8107321131447587
2024-07-11_B0B31R1ZBV,1.8663876677908455
2024-07-11_B09X1JTK49,2.0894285382199578
2024-07-11_B09X1HV1NL,2.0894285382199578
2024-07-11_B09X1FWK8Z,2.0894285382199578
2024-07-11_B09X1F8C23,6.11
2024-07-11_B09MR56Q9N,1.41
2024-07-11_B09X1DHRLN,2.0894285382199578
2024-07-11_B09MR5WS3Y,2.0894285382199578
2024-07-11_B09MR4Z3H8,2.0894285382199578
